STATE,ZIP,COUNTYNAME,,STCOUNTYFP,CLASSFP
KY,42327,Daviess County,,21059,H1
KY,42378,Daviess County,,21059,H1
KY,42366,Daviess County,,21059,H1
KY,42301,Daviess County,,21059,H1
KY,42302,Daviess County,,21059,H1
KY,42304,Daviess County,,21059,H1
KY,42377,Daviess County,,21059,H1
KY,42420,Daviess County,,21059,H1
KY,42376,Daviess County,,21059,H1
KY,42348,Daviess County,,21059,H1
KY,42303,Daviess County,,21059,H1
KY,42351,Daviess County,,21059,H1
KY,42355,Daviess County,,21059,H1
KY,42356,Daviess County,,21059,H1
KY,42259,Edmonson County,,21061,H1
KY,42171,Edmonson County,,21061,H1
KY,42729,Edmonson County,,21061,H1
KY,42721,Edmonson County,,21061,H1
KY,42754,Edmonson County,,21061,H1
KY,42285,Edmonson County,,21061,H1
KY,42160,Edmonson County,,21061,H1
KY,42275,Edmonson County,,21061,H1
KY,42210,Edmonson County,,21061,H1
KY,42207,Edmonson County,,21061,H1
KY,42101,Edmonson County,,21061,H1
KY,42163,Edmonson County,,21061,H1
KY,41180,Elliott County,,21063,H1
KY,41171,Elliott County,,21063,H1
KY,41149,Elliott County,,21063,H1
KY,41164,Elliott County,,21063,H1
KY,41472,Elliott County,,21063,H1
KY,40351,Elliott County,,21063,H1
KY,40336,Estill County,,21065,H1
KY,40472,Estill County,,21065,H1
KY,40385,Estill County,,21065,H1
KY,40312,Estill County,,21065,H1
KY,40380,Estill County,,21065,H1
KY,40507,Fayette County,,21067,H6
KY,40511,Fayette County,,21067,H6
KY,40517,Fayette County,,21067,H6
KY,40516,Fayette County,,21067,H6
KY,40510,Fayette County,,21067,H6
KY,40523,Fayette County,,21067,H6
KY,40512,Fayette County,,21067,H6
KY,40391,Fayette County,,21067,H6
KY,40508,Fayette County,,21067,H6
KY,40513,Fayette County,,21067,H6
KY,40591,Fayette County,,21067,H6
KY,40576,Fayette County,,21067,H6
KY,40324,Fayette County,,21067,H6
KY,40509,Fayette County,,21067,H6
KY,40515,Fayette County,,21067,H6
KY,40533,Fayette County,,21067,H6
KY,40581,Fayette County,,21067,H6
KY,40502,Fayette County,,21067,H6
KY,40505,Fayette County,,21067,H6
KY,40503,Fayette County,,21067,H6
KY,40544,Fayette County,,21067,H6
KY,40583,Fayette County,,21067,H6
KY,40588,Fayette County,,21067,H6
KY,40580,Fayette County,,21067,H6
KY,40524,Fayette County,,21067,H6
KY,40582,Fayette County,,21067,H6
KY,40361,Fayette County,,21067,H6
KY,40575,Fayette County,,21067,H6
KY,40579,Fayette County,,21067,H6
KY,40577,Fayette County,,21067,H6
KY,40578,Fayette County,,21067,H6
KY,40514,Fayette County,,21067,H6
KY,40574,Fayette County,,21067,H6
KY,40522,Fayette County,,21067,H6
KY,40536,Fayette County,,21067,H6
KY,40504,Fayette County,,21067,H6
KY,40555,Fayette County,,21067,H6
KY,40506,Fayette County,,21067,H6
KY,40526,Fayette County,,21067,H6
KY,41055,Fleming County,,21069,H1
KY,41093,Fleming County,,21069,H1
KY,41037,Fleming County,,21069,H1
KY,41065,Fleming County,,21069,H1
KY,41041,Fleming County,,21069,H1
KY,41081,Fleming County,,21069,H1
KY,41049,Fleming County,,21069,H1
KY,41039,Fleming County,,21069,H1
KY,41056,Fleming County,,21069,H1
KY,40351,Fleming County,,21069,H1
KY,41635,Floyd County,,21071,H1
KY,41601,Floyd County,,21071,H1
KY,41636,Floyd County,,21071,H1
KY,41643,Floyd County,,21071,H1
KY,41659,Floyd County,,21071,H1
KY,41230,Floyd County,,21071,H1
KY,41619,Floyd County,,21071,H1
KY,41666,Floyd County,,21071,H1
KY,41650,Floyd County,,21071,H1
KY,41630,Floyd County,,21071,H1
KY,41465,Floyd County,,21071,H1
KY,41655,Floyd County,,21071,H1
KY,41645,Floyd County,,21071,H1
KY,41669,Floyd County,,21071,H1
KY,41615,Floyd County,,21071,H1
KY,41604,Floyd County,,21071,H1
KY,41642,Floyd County,,21071,H1
KY,41631,Floyd County,,21071,H1
KY,41612,Floyd County,,21071,H1
KY,41647,Floyd County,,21071,H1
KY,41649,Floyd County,,21071,H1
KY,41602,Floyd County,,21071,H1
KY,41607,Floyd County,,21071,H1
KY,41663,Floyd County,,21071,H1
KY,41640,Floyd County,,21071,H1
KY,41216,Floyd County,,21071,H1
KY,41660,Floyd County,,21071,H1
KY,41667,Floyd County,,21071,H1
KY,41622,Floyd County,,21071,H1
KY,41605,Floyd County,,21071,H1
KY,41616,Floyd County,,21071,H1
KY,41621,Floyd County,,21071,H1
KY,41651,Floyd County,,21071,H1
KY,41603,Floyd County,,21071,H1
KY,41653,Floyd County,,21071,H1
KY,41124,Floyd County,,21071,H1
KY,41606,Floyd County,,21071,H1
KY,40076,Franklin County,,21073,H1
KY,40379,Franklin County,,21073,H1
KY,40621,Franklin County,,21073,H1
KY,40342,Franklin County,,21073,H1
KY,40347,Franklin County,,21073,H1
KY,40003,Franklin County,,21073,H1
KY,40601,Franklin County,,21073,H1
KY,40602,Franklin County,,21073,H1
KY,40604,Franklin County,,21073,H1
KY,42050,Fulton County,,21075,H1
KY,42041,Fulton County,,21075,H1
KY,41095,Gallatin County,,21077,H1
KY,41092,Gallatin County,,21077,H1
KY,41030,Gallatin County,,21077,H1
KY,41045,Gallatin County,,21077,H1
KY,41046,Gallatin County,,21077,H1
KY,41083,Gallatin County,,21077,H1
KY,41086,Gallatin County,,21077,H1
KY,40403,Garrard County,,21079,H1
KY,40410,Garrard County,,21079,H1
KY,40484,Garrard County,,21079,H1
KY,40461,Garrard County,,21079,H1
KY,40444,Garrard County,,21079,H1
KY,40419,Garrard County,,21079,H1
KY,41010,Grant County,,21081,H1
KY,41097,Grant County,,21081,H1
KY,41003,Grant County,,21081,H1
KY,41052,Grant County,,21081,H1
KY,41030,Grant County,,21081,H1
KY,41035,Grant County,,21081,H1
KY,41092,Grant County,,21081,H1
KY,41046,Grant County,,21081,H1
KY,42079,Graves County,,21083,H1
KY,42069,Graves County,,21083,H1
KY,42027,Graves County,,21083,H1
KY,42071,Graves County,,21083,H1
KY,42063,Graves County,,21083,H1
KY,42039,Graves County,,21083,H1
KY,42041,Graves County,,21083,H1
KY,42049,Graves County,,21083,H1
KY,42066,Graves County,,21083,H1
KY,42035,Graves County,,21083,H1
KY,42051,Graves County,,21083,H1
KY,42082,Graves County,,21083,H1
KY,42088,Graves County,,21083,H1
KY,42054,Graves County,,21083,H1
KY,42061,Graves County,,21083,H1
KY,42003,Graves County,,21083,H1
KY,42085,Graves County,,21083,H1
KY,42040,Graves County,,21083,H1
KY,42025,Graves County,,21083,H1
KY,42754,Grayson County,,21085,H1
KY,42762,Grayson County,,21085,H1
KY,42349,Grayson County,,21085,H1
KY,40145,Grayson County,,21085,H1
KY,42275,Grayson County,,21085,H1
KY,42712,Grayson County,,21085,H1
KY,42210,Grayson County,,21085,H1
KY,40119,Grayson County,,21085,H1
KY,42361,Grayson County,,21085,H1
KY,42207,Grayson County,,21085,H1
KY,42261,Grayson County,,21085,H1
KY,42721,Grayson County,,21085,H1
KY,42726,Grayson County,,21085,H1
KY,42343,Grayson County,,21085,H1
KY,42757,Green County,,21087,H1
KY,42746,Green County,,21087,H1
KY,42782,Green County,,21087,H1
KY,42764,Green County,,21087,H1
KY,42743,Green County,,21087,H1
KY,42722,Green County,,21087,H1
KY,42129,Green County,,21087,H1
KY,42718,Green County,,21087,H1
KY,42716,Green County,,21087,H1
KY,42728,Green County,,21087,H1
KY,42214,Green County,,21087,H1
KY,40009,Green County,,21087,H1
KY,41174,Greenup County,,21089,H1
KY,41144,Greenup County,,21089,H1
KY,41139,Greenup County,,21089,H1
KY,41121,Greenup County,,21089,H1
KY,41166,Greenup County,,21089,H1
KY,41169,Greenup County,,21089,H1
KY,41101,Greenup County,,21089,H1
KY,41175,Greenup County,,21089,H1
KY,41183,Greenup County,,21089,H1
KY,41102,Greenup County,,21089,H1
KY,41179,Greenup County,,21089,H1
KY,41141,Greenup County,,21089,H1
KY,41143,Greenup County,,21089,H1
KY,42351,Hancock County,,21091,H1
KY,42348,Hancock County,,21091,H1
KY,42364,Hancock County,,21091,H1
KY,42368,Hancock County,,21091,H1
KY,42343,Hancock County,,21091,H1
KY,42366,Hancock County,,21091,H1
KY,42732,Hardin County,,21093,H1
KY,40162,Hardin County,,21093,H1
KY,40122,Hardin County,,21093,H1
KY,42748,Hardin County,,21093,H1
KY,40177,Hardin County,,21093,H1
KY,42740,Hardin County,,21093,H1
KY,42712,Hardin County,,21093,H1
KY,40140,Hardin County,,21093,H1
KY,40160,Hardin County,,21093,H1
KY,40121,Hardin County,,21093,H1
KY,42701,Hardin County,,21093,H1
KY,42702,Hardin County,,21093,H1
KY,40150,Hardin County,,21093,H1
KY,42784,Hardin County,,21093,H1
KY,42724,Hardin County,,21093,H1
KY,40159,Hardin County,,21093,H1
KY,40051,Hardin County,,21093,H1
KY,42776,Hardin County,,21093,H1
KY,40175,Hardin County,,21093,H1
KY,42788,Hardin County,,21093,H1
KY,40823,Harlan County,,21095,H1
KY,40865,Harlan County,,21095,H1
KY,40964,Harlan County,,21095,H1
KY,40807,Harlan County,,21095,H1
KY,40854,Harlan County,,21095,H1
KY,40806,Harlan County,,21095,H1
KY,40830,Harlan County,,21095,H1
KY,40843,Harlan County,,21095,H1
KY,40828,Harlan County,,21095,H1
KY,40818,Harlan County,,21095,H1
KY,40808,Harlan County,,21095,H1
KY,40870,Harlan County,,21095,H1
KY,40820,Harlan County,,21095,H1
KY,40819,Harlan County,,21095,H1
KY,40855,Harlan County,,21095,H1
KY,40829,Harlan County,,21095,H1
KY,40831,Harlan County,,21095,H1
KY,40810,Harlan County,,21095,H1
KY,40873,Harlan County,,21095,H1
KY,40863,Harlan County,,21095,H1
KY,40927,Harlan County,,21095,H1
KY,40824,Harlan County,,21095,H1
KY,40849,Harlan County,,21095,H1
KY,40815,Harlan County,,21095,H1
KY,40801,Harlan County,,21095,H1
KY,40962,Harlan County,,21095,H1
KY,40840,Harlan County,,21095,H1
KY,40847,Harlan County,,21095,H1
KY,40370,Harrison County,,21097,H1
KY,41003,Harrison County,,21097,H1
KY,40361,Harrison County,,21097,H1
KY,41010,Harrison County,,21097,H1
KY,41031,Harrison County,,21097,H1
KY,42729,Hart County,,21099,H1
KY,42765,Hart County,,21099,H1
KY,42782,Hart County,,21099,H1
KY,42764,Hart County,,21099,H1
KY,42784,Hart County,,21099,H1
KY,42746,Hart County,,21099,H1
KY,42713,Hart County,,21099,H1
KY,42749,Hart County,,21099,H1
KY,42722,Hart County,,21099,H1
KY,42127,Hart County,,21099,H1
KY,42757,Hart County,,21099,H1
KY,42420,Henderson County,,21101,H1
KY,42452,Henderson County,,21101,H1
KY,42457,Henderson County,,21101,H1
KY,42406,Henderson County,,21101,H1
KY,42419,Henderson County,,21101,H1
KY,42461,Henderson County,,21101,H1
KY,42402,Henderson County,,21101,H1
KY,42458,Henderson County,,21101,H1
KY,42462,Henderson County,,21101,H1
KY,42451,Henderson County,,21101,H1
KY,42301,Henderson County,,21101,H1
KY,40057,Henry County,,21103,H1
KY,40058,Henry County,,21103,H1
KY,40019,Henry County,,21103,H1
KY,40055,Henry County,,21103,H1
KY,40050,Henry County,,21103,H1
KY,40007,Henry County,,21103,H1
KY,40036,Henry County,,21103,H1
KY,40070,Henry County,,21103,H1
KY,40011,Henry County,,21103,H1
KY,40075,Henry County,,21103,H1
KY,40601,Henry County,,21103,H1
KY,40006,Henry County,,21103,H1
KY,40068,Henry County,,21103,H1
KY,40031,Henry County,,21103,H1
KY,42031,Hickman County,,21105,H1
KY,42041,Hickman County,,21105,H1
KY,42088,Hickman County,,21105,H1
KY,42085,Hickman County,,21105,H1
KY,42021,Hickman County,,21105,H1
KY,42039,Hickman County,,21105,H1
KY,42032,Hickman County,,21105,H1
KY,42066,Hickman County,,21105,H1
KY,42408,Hopkins County,,21107,H1
KY,42456,Hopkins County,,21107,H1
KY,42445,Hopkins County,,21107,H1
KY,42450,Hopkins County,,21107,H1
KY,42431,Hopkins County,,21107,H1
KY,42442,Hopkins County,,21107,H1
KY,42436,Hopkins County,,21107,H1
KY,42441,Hopkins County,,21107,H1
KY,42410,Hopkins County,,21107,H1
KY,42453,Hopkins County,,21107,H1
KY,42464,Hopkins County,,21107,H1
KY,42413,Hopkins County,,21107,H1
KY,42440,Hopkins County,,21107,H1
KY,40403,Jackson County,,21109,H1
KY,40402,Jackson County,,21109,H1
KY,40481,Jackson County,,21109,H1
KY,40456,Jackson County,,21109,H1
KY,40445,Jackson County,,21109,H1
KY,40434,Jackson County,,21109,H1
KY,40447,Jackson County,,21109,H1
KY,40486,Jackson County,,21109,H1
KY,40962,Jackson County,,21109,H1
KY,40228,Jefferson County,,21111,H1
KY,40207,Jefferson County,,21111,H1
KY,40217,Jefferson County,,21111,H1
KY,40118,Jefferson County,,21111,H1
KY,40041,Jefferson County,,21111,H1
KY,40255,Jefferson County,,21111,H1
KY,40282,Jefferson County,,21111,H1
KY,40233,Jefferson County,,21111,H1
KY,40212,Jefferson County,,21111,H1
KY,40210,Jefferson County,,21111,H1
KY,40205,Jefferson County,,21111,H1
KY,40209,Jefferson County,,21111,H1
KY,40213,Jefferson County,,21111,H1
KY,40201,Jefferson County,,21111,H1
KY,40269,Jefferson County,,21111,H1
KY,40047,Jefferson County,,21111,H1
KY,40280,Jefferson County,,21111,H1
KY,40027,Jefferson County,,21111,H1
KY,40285,Jefferson County,,21111,H1
KY,40232,Jefferson County,,21111,H1
KY,40245,Jefferson County,,21111,H1
KY,40222,Jefferson County,,21111,H1
KY,40257,Jefferson County,,21111,H1
KY,40206,Jefferson County,,21111,H1
KY,40215,Jefferson County,,21111,H1
KY,40219,Jefferson County,,21111,H1
KY,40221,Jefferson County,,21111,H1
KY,40259,Jefferson County,,21111,H1
KY,40261,Jefferson County,,21111,H1
KY,40243,Jefferson County,,21111,H1
KY,40229,Jefferson County,,21111,H1
KY,40253,Jefferson County,,21111,H1
KY,40218,Jefferson County,,21111,H1
KY,40252,Jefferson County,,21111,H1
KY,40025,Jefferson County,,21111,H1
KY,40266,Jefferson County,,21111,H1
KY,40018,Jefferson County,,21111,H1
KY,40231,Jefferson County,,21111,H1
KY,40281,Jefferson County,,21111,H1
KY,40241,Jefferson County,,21111,H1
KY,40272,Jefferson County,,21111,H1
KY,40268,Jefferson County,,21111,H1
KY,40214,Jefferson County,,21111,H1
KY,40204,Jefferson County,,21111,H1
KY,40250,Jefferson County,,21111,H1
KY,40225,Jefferson County,,21111,H1
KY,40289,Jefferson County,,21111,H1
KY,40283,Jefferson County,,21111,H1
KY,40258,Jefferson County,,21111,H1
KY,40223,Jefferson County,,21111,H1
KY,40251,Jefferson County,,21111,H1
KY,40177,Jefferson County,,21111,H1
KY,40292,Jefferson County,,21111,H1
KY,40291,Jefferson County,,21111,H1
KY,40299,Jefferson County,,21111,H1
KY,40208,Jefferson County,,21111,H1
KY,40203,Jefferson County,,21111,H1
KY,40216,Jefferson County,,21111,H1
KY,40256,Jefferson County,,21111,H1
KY,40109,Jefferson County,,21111,H1
KY,40242,Jefferson County,,21111,H1
KY,40059,Jefferson County,,21111,H1
KY,40202,Jefferson County,,21111,H1
KY,40211,Jefferson County,,21111,H1
KY,40220,Jefferson County,,21111,H1
KY,40023,Jefferson County,,21111,H1
KY,40270,Jefferson County,,21111,H1
KY,40340,Jessamine County,,21113,H1
KY,40339,Jessamine County,,21113,H1
KY,40356,Jessamine County,,21113,H1
KY,40390,Jessamine County,,21113,H1
KY,40383,Jessamine County,,21113,H1
KY,40515,Jessamine County,,21113,H1
KY,41234,Johnson County,,21115,H1
KY,41240,Johnson County,,21115,H1
KY,41257,Johnson County,,21115,H1
KY,41219,Johnson County,,21115,H1
KY,41216,Johnson County,,21115,H1
KY,41160,Johnson County,,21115,H1
KY,41222,Johnson County,,21115,H1
KY,41255,Johnson County,,21115,H1
KY,41254,Johnson County,,21115,H1
KY,41274,Johnson County,,21115,H1
KY,41271,Johnson County,,21115,H1
KY,41265,Johnson County,,21115,H1
KY,41263,Johnson County,,21115,H1
KY,41238,Johnson County,,21115,H1
KY,41226,Johnson County,,21115,H1
KY,41256,Johnson County,,21115,H1
KY,41204,Johnson County,,21115,H1
KY,41260,Johnson County,,21115,H1
KY,41268,Johnson County,,21115,H1
KY,41232,Johnson County,,21115,H1
KY,41159,Johnson County,,21115,H1
KY,41018,Kenton County,,21117,H1
KY,41051,Kenton County,,21117,H1
KY,41030,Kenton County,,21117,H1
KY,41053,Kenton County,,21117,H1
KY,41015,Kenton County,,21117,H1
KY,41011,Kenton County,,21117,H1
KY,41042,Kenton County,,21117,H1
KY,45999,Kenton County,,21117,H1
KY,41033,Kenton County,,21117,H1
KY,41014,Kenton County,,21117,H1
KY,41012,Kenton County,,21117,H1
KY,41063,Kenton County,,21117,H1
KY,41017,Kenton County,,21117,H1
KY,41016,Kenton County,,21117,H1
KY,41094,Kenton County,,21117,H1
KY,41844,Knott County,,21119,H1
KY,41339,Knott County,,21119,H1
KY,41630,Knott County,,21119,H1
KY,41831,Knott County,,21119,H1
KY,41834,Knott County,,21119,H1
KY,41773,Knott County,,21119,H1
KY,41640,Knott County,,21119,H1
KY,41828,Knott County,,21119,H1
KY,41772,Knott County,,21119,H1
KY,41822,Knott County,,21119,H1
KY,41740,Knott County,,21119,H1
KY,41722,Knott County,,21119,H1
KY,41843,Knott County,,21119,H1
KY,41861,Knott County,,21119,H1
KY,41743,Knott County,,21119,H1
KY,41725,Knott County,,21119,H1
KY,41817,Knott County,,21119,H1
KY,41839,Knott County,,21119,H1
KY,41804,Knott County,,21119,H1
KY,41847,Knott County,,21119,H1
KY,41836,Knott County,,21119,H1
KY,41759,Knott County,,21119,H1
KY,41859,Knott County,,21119,H1
KY,41701,Knott County,,21119,H1
KY,41862,Knott County,,21119,H1
KY,40903,Knox County,,21121,H1
KY,40943,Knox County,,21121,H1
KY,40953,Knox County,,21121,H1
KY,40906,Knox County,,21121,H1
KY,40997,Knox County,,21121,H1
KY,40771,Knox County,,21121,H1
KY,40946,Knox County,,21121,H1
KY,40759,Knox County,,21121,H1
KY,40923,Knox County,,21121,H1
KY,40935,Knox County,,21121,H1
KY,40734,Knox County,,21121,H1
KY,40995,Knox County,,21121,H1
KY,40949,Knox County,,21121,H1
KY,40962,Knox County,,21121,H1
KY,40701,Knox County,,21121,H1
KY,40982,Knox County,,21121,H1
KY,40915,Knox County,,21121,H1
KY,40921,Knox County,,21121,H1
KY,42757,Larue County,,21123,H1
KY,42718,Larue County,,21123,H1
KY,42748,Larue County,,21123,H1
KY,42784,Larue County,,21123,H1
KY,42716,Larue County,,21123,H1
KY,40052,Larue County,,21123,H1
KY,42776,Larue County,,21123,H1
KY,42764,Larue County,,21123,H1
KY,40051,Larue County,,21123,H1
KY,40456,Laurel County,,21125,H1
KY,40737,Laurel County,,21125,H1
KY,40402,Laurel County,,21125,H1
KY,40744,Laurel County,,21125,H1
KY,40962,Laurel County,,21125,H1
KY,40750,Laurel County,,21125,H1
KY,40734,Laurel County,,21125,H1
KY,40729,Laurel County,,21125,H1
KY,40724,Laurel County,,21125,H1
KY,40755,Laurel County,,21125,H1
KY,40741,Laurel County,,21125,H1
KY,40701,Laurel County,,21125,H1
KY,40740,Laurel County,,21125,H1
KY,40906,Laurel County,,21125,H1
KY,41159,Lawrence County,,21127,H1
KY,41181,Lawrence County,,21127,H1
KY,41129,Lawrence County,,21127,H1
KY,41180,Lawrence County,,21127,H1
KY,41254,Lawrence County,,21127,H1
KY,41124,Lawrence County,,21127,H1
KY,41201,Lawrence County,,21127,H1
KY,41143,Lawrence County,,21127,H1
KY,41132,Lawrence County,,21127,H1
KY,41232,Lawrence County,,21127,H1
KY,41230,Lawrence County,,21127,H1
KY,41264,Lawrence County,,21127,H1
KY,41301,Lee County,,21129,H1
KY,41314,Lee County,,21129,H1
KY,41368,Lee County,,21129,H1
KY,41397,Lee County,,21129,H1
KY,41347,Lee County,,21129,H1
KY,41311,Lee County,,21129,H1
KY,41339,Lee County,,21129,H1
KY,40336,Lee County,,21129,H1
KY,40972,Leslie County,,21131,H1
KY,40818,Leslie County,,21131,H1
KY,40979,Leslie County,,21131,H1
KY,40844,Leslie County,,21131,H1
KY,41776,Leslie County,,21131,H1
KY,41723,Leslie County,,21131,H1
KY,40810,Leslie County,,21131,H1
KY,40868,Leslie County,,21131,H1
KY,40808,Leslie County,,21131,H1
KY,41754,Leslie County,,21131,H1
KY,40803,Leslie County,,21131,H1
KY,41764,Leslie County,,21131,H1
KY,41766,Leslie County,,21131,H1
KY,41775,Leslie County,,21131,H1
KY,41762,Leslie County,,21131,H1
KY,40816,Leslie County,,21131,H1
KY,41749,Leslie County,,21131,H1
KY,41777,Leslie County,,21131,H1
KY,40840,Leslie County,,21131,H1
KY,40858,Leslie County,,21131,H1
KY,40827,Leslie County,,21131,H1
KY,41714,Leslie County,,21131,H1
KY,40874,Leslie County,,21131,H1
KY,40914,Leslie County,,21131,H1
KY,41832,Letcher County,,21133,H1
KY,41537,Letcher County,,21133,H1
KY,41517,Letcher County,,21133,H1
KY,40862,Letcher County,,21133,H1
KY,41812,Letcher County,,21133,H1
KY,41815,Letcher County,,21133,H1
KY,41810,Letcher County,,21133,H1
KY,41855,Letcher County,,21133,H1
KY,41826,Letcher County,,21133,H1
KY,41835,Letcher County,,21133,H1
KY,41845,Letcher County,,21133,H1
KY,41731,Letcher County,,21133,H1
